record_id,utility_id_ferc1,report_year,plant_name_ferc1,fuel_type_code_pudl,fuel_unit,fuel_qty_burned,fuel_mmbtu_per_unit,fuel_cost_per_unit_burned,fuel_cost_per_unit_delivered,fuel_cost_per_mmbtu
f1_fuel_1995_12_143_0_13,143,1995,potomac river,coal,ton,808301.0,26.072000000000003,45.5,42.096,1.745
f1_fuel_1995_12_143_1_1,143,1995,morgantown,coal,ton,2366581.0,26.451999999999998,43.343,41.298,1.639
f1_fuel_1995_12_143_1_7,143,1995,chalk point,coal,ton,1427969.0,26.294,44.157,40.89,1.679
f1_fuel_1995_12_143_1_9,143,1995,chalk point,gas,mcf,459316.0,1.040842,2.168,2.215,2.083
f1_fuel_1995_12_143_1_10,143,1995,chalk point,coal,ton,15091.0,26.248,44.339,40.89,1.689
f1_fuel_1995_12_143_1_12,143,1995,chalk point,gas,mcf,8998525.0,1.039598,2.219,2.215,2.135
f1_fuel_1995_12_143_1_13,143,1995,chalk point c.t.,gas,mcf,3081051.0,1.039853,2.266,2.248,2.179
f1_fuel_1995_12_143_2_1,143,1995,conemaugh,coal,ton,430043.0,24.942,29.922,28.486,1.2
f1_fuel_1995_12_143_2_2,143,1995,conemaugh,gas,mcf,14164.0,1.030073,3.396,3.396,3.297
f1_fuel_1995_12_7_0_1,7,1995,"cholla units 1,2,3",coal,ton,1850266.0,19.858,32.46,31.75,1.63
f1_fuel_1995_12_7_0_2,7,1995,"cholla units 1,2,3",oil,bbl,5182.0,5.81511,34.64,30.17,5.96
f1_fuel_1995_12_7_0_3,7,1995,"cholla units 1,2,3",gas,mcf,31657.0,0.881195,2.12,2.09,2.4
f1_fuel_1995_12_7_0_7,7,1995,4 corners,coal,ton,2157022.0,17.645999999999997,20.38,20.03,1.15
f1_fuel_1995_12_7_0_8,7,1995,4 corners,gas,mcf,233679.0,1.01197,3.24,3.24,3.2
f1_fuel_1995_12_7_0_10,7,1995,4 corners,coal,ton,993756.0,17.64,20.25,19.0,1.15
f1_fuel_1995_12_7_0_11,7,1995,4 corners,gas,mcf,40807.0,1.01035,3.22,3.22,3.18
f1_fuel_1995_12_7_0_13,7,1995,ocotillo 1&2,gas,mcf,2022427.0,1.01913,1.82,1.8,1.79
f1_fuel_1995_12_7_1_1,7,1995,saguaro units 1&2,oil,bbl,3840.0,6.2494320000000005,34.0,32.07,5.44
f1_fuel_1995_12_7_1_2,7,1995,saguaro units 1&2,gas,mcf,1029408.0,1.028473,1.77,1.75,1.73
f1_fuel_1995_12_7_1_4,7,1995,yucca 1,gas,mcf,205083.0,1.021167,1.83,1.83,1.79
f1_fuel_1995_12_7_1_10,7,1995,"navajo 1,2,3",coal,ton,980886.0,20.312,24.83,24.02,1.22
f1_fuel_1995_12_7_2_1,7,1995,yucca comb turbine,oil,bbl,93.0,5.82582,29.14,26.48,5.0
f1_fuel_1995_12_7_2_2,7,1995,yucca comb turbine,gas,mcf,111949.0,1.022046,1.88,1.86,1.84
f1_fuel_1995_12_7_2_4,7,1995,douglas,oil,bbl,422.0,5.83254,31.06,27.45,5.33
f1_fuel_1995_12_7_2_7,7,1995,ocotillo 1&2,gas,mcf,212331.0,1.019644,1.87,1.84,1.83
f1_fuel_1995_12_147_0_1,147,1995,san juan,coal,ton,2565337.0,19.324,34.5,33.61,1.785
f1_fuel_1995_12_147_0_2,147,1995,san juan,oil,bbl,18921.0,5.574911999999999,32.6,27.26,5.848
f1_fuel_1995_12_147_0_4,147,1995,four corners,coal,ton,835407.0,17.634,18.84,18.84,1.068
f1_fuel_1995_12_147_0_5,147,1995,four corners,gas,mcf,34096.0,1.015014,2.85,2.85,2.806
f1_fuel_1995_12_147_0_7,147,1995,reeves,gas,mcf,258967.0,1.028479,2.47,2.47,2.403
f1_fuel_1995_12_147_0_11,147,1995,las vegas,oil,bbl,221.0,5.758368,36.08,0.0,6.265
f1_fuel_1995_12_147_0_13,147,1995,palo verde,nuclear,kgU,432.0,0.066705,32753.0,1436.99,0.049
f1_fuel_1995_12_148_0_1,148,1995,tulsa,gas,mcf,1576795.0,1.031,1.95,1.95,1.9
f1_fuel_1995_12_148_0_4,148,1995,riverside,gas,mcf,35487117.0,1.031,2.08,2.08,2.01
f1_fuel_1995_12_148_0_7,148,1995,northeastern 1&2,gas,mcf,22572920.0,1.032,2.05,2.05,1.99
f1_fuel_1995_12_148_0_10,148,1995,northeastern 3&4,coal,ton,3427163.0,16.119999999999997,20.08,20.08,1.25
f1_fuel_1995_12_148_0_11,148,1995,northeastern 3&4,gas,mcf,1189393.0,1.031,20.0,20.0,1.94
f1_fuel_1995_12_148_0_13,148,1995,comanche,gas,mcf,14725658.0,1.054,2.13,2.13,2.02
f1_fuel_1995_12_148_1_7,148,1995,southwestern,gas,mcf,11971802.0,1.035,2.11,2.11,2.04
f1_fuel_1995_12_148_1_10,148,1995,oklaunion,coal,ton,401241.0,16.7,26.793,26.793,1.604
f1_fuel_1995_12_148_1_13,148,1995,weleetka,gas,mcf,50010.0,1.0250000000000001,1.98,1.98,1.93
f1_fuel_1995_12_155_0_1,155,1995,encina,gas,mcf,20731799.0,1.017,1.63,1.63,1.6
f1_fuel_1995_12_155_0_4,155,1995,south bay,gas,mcf,18268730.0,1.021,1.67,1.67,1.63
f1_fuel_1995_12_155_0_10,155,1995,el cajon,gas,mcf,4718.0,1.021,1.65,1.65,1.61
f1_fuel_1995_12_155_0_11,155,1995,el cajon,oil,bbl,63.0,5.777772,29.63,0.0,5.13
f1_fuel_1995_12_155_0_13,155,1995,kearny,gas,mcf,39625.0,1.02,1.65,1.65,1.61
f1_fuel_1995_12_155_0_14,155,1995,kearny,oil,bbl,914.0,5.79432,29.63,0.0,5.13
f1_fuel_1995_12_155_1_7,155,1995,encina,gas,mcf,4978.0,1.017,1.65,1.65,1.61
f1_fuel_1995_12_155_1_8,155,1995,encina,oil,bbl,64.0,5.781257999999999,29.63,0.0,5.13
f1_fuel_1995_12_155_1_10,155,1995,so. bay,gas,mcf,7.0,1.0,1.65,1.65,1.61
f1_fuel_1995_12_155_1_11,155,1995,so. bay,oil,bbl,414.0,5.628,29.63,0.0,5.13
f1_fuel_1995_12_155_1_13,155,1995,n.t.c.,gas,mcf,5542.0,1.021,1.65,1.65,1.61
f1_fuel_1995_12_155_1_14,155,1995,n.t.c.,oil,bbl,70.0,5.871432,29.63,0.0,5.13
f1_fuel_1995_12_155_2_7,155,1995,no. island,gas,mcf,8526.0,1.02,1.65,1.65,1.61
f1_fuel_1995_12_155_2_8,155,1995,no. island,oil,bbl,560.0,5.72859,29.63,0.0,5.13
f1_fuel_1995_12_155_2_10,155,1995,naval station,gas,mcf,20729.0,1.021,1.65,1.65,1.65
f1_fuel_1995_12_155_2_11,155,1995,naval station,oil,bbl,588.0,5.795916,29.63,0.0,5.13
f1_fuel_1995_12_155_2_13,155,1995,miramar,gas,mcf,30296.0,1.021,1.65,1.65,1.61
f1_fuel_1995_12_155_2_14,155,1995,miramar,oil,bbl,92.0,5.7608880000000005,29.63,0.0,5.13
f1_fuel_1995_12_155_3_8,155,1995,division,oil,bbl,378.0,5.783064,29.63,0.0,5.13
f1_fuel_1995_12_157_0_1,157,1995,tracy,gas,mcf,9674790.0,1.03,1.974,1.974,1.916
f1_fuel_1995_12_157_0_4,157,1995,ft.churchill,gas,mcf,12761998.0,1.03,1.699,1.699,1.649
f1_fuel_1995_12_157_0_7,157,1995,valmy,coal,ton,927355.0,21.91,46.24,42.68,2.19
f1_fuel_1995_12_160_0_1,160,1995,williams,coal,ton,1161584.0,25.83,42.529,42.269,1.646
f1_fuel_1995_12_176_0_1,176,1995,irvington,coal,ton,240358.0,19.814,18.703,18.703,0.944
f1_fuel_1995_12_176_0_2,176,1995,irvington,gas,mcf,910620.0,1.028,1.743,1.743,1.695
f1_fuel_1995_12_176_0_4,176,1995,springerville,coal,ton,2760003.0,18.058,39.682,39.682,2.198
f1_fuel_1995_12_176_0_7,176,1995,four corners,coal,ton,423974.0,17.648,20.284,20.284,1.149
f1_fuel_1995_12_176_0_9,176,1995,four corners,gas,mcf,17509.0,1.0150000000000001,2.94,2.94,2.897
f1_fuel_1995_12_176_0_10,176,1995,san juan,coal,ton,1111059.0,19.311999999999998,33.735,33.735,1.747
f1_fuel_1995_12_176_0_13,176,1995,navajo,coal,ton,491241.0,22.038,24.575,24.575,1.115
f1_fuel_1995_12_176_1_8,176,1995,demoss petrie,gas,mcf,34428.0,1.027,1.731,1.731,1.685
f1_fuel_1995_12_176_1_11,176,1995,irvington,gas,mcf,17608.0,1.026,1.909,1.909,1.861
f1_fuel_1995_12_176_1_14,176,1995,"north loop1,2,3,4",gas,mcf,115608.0,1.028,1.683,1.683,1.637
f1_fuel_1995_12_7_2_10,7,1995,west phoenix 1&2,gas,mcf,109160.0,1.019863,1.79,1.77,1.75
f1_fuel_1995_12_7_2_13,7,1995,saguaro 1&2,gas,mcf,79059.0,1.027433,1.83,1.8,1.78
f1_fuel_1995_12_182_0_1,182,1995,sibley,coal,ton,1317710.0,19.830000000000002,21.93,20.52,1.11
f1_fuel_1995_12_182_0_7,182,1995,jeffrey energy cnt,coal,ton,703314.0,16.482,17.44,17.44,1.06
f1_fuel_1995_12_182_1_13,182,1995,w.n. clark,coal,ton,143459.0,21.6,28.888,25.851,1.337
f1_fuel_1995_12_182_2_8,182,1995,pueblo,gas,mcf,952382.0,0.85,1.256,1.256,1.477
f1_fuel_1995_12_182_3_11,182,1995,judson large,gas,mcf,4063232.0,0.9909999999999999,1.532,1.532,1.545
f1_fuel_1995_12_182_3_14,182,1995,a. mullergren,gas,mcf,2352402.0,1.013,1.595,1.595,1.575
f1_fuel_1995_12_182_4_8,182,1995,cimarron river,gas,mcf,978011.0,0.9970000000000001,2.09,2.09,2.084
f1_fuel_1995_12_182_4_10,182,1995,jeffrey energy cntr,coal,ton,714026.0,16.366,18.288,17.872,1.117
f1_fuel_1995_12_182_4_14,182,1995,cimarron river,gas,mcf,14269.0,1.0,2.376,2.376,2.376
f1_fuel_1995_12_182_5_8,182,1995,clifton,gas,mcf,357208.0,1.0070000000000001,1.285,1.285,1.276
f1_fuel_1995_12_185_0_1,185,1995,vermont yankee,nuclear,gramsU,650326.0,6.3e-05,21.87,0.0,0.35
f1_fuel_1995_12_189_0_1,189,1995,lake pauline,gas,mcf,15221.0,1.035,4.48,4.48,4.32
f1_fuel_1995_12_189_0_4,189,1995,fort phantom,gas,mcf,17137828.0,1.018,2.14,2.14,2.11
f1_fuel_1995_12_189_0_7,189,1995,rio pecos,gas,mcf,8882807.0,0.95,1.44,1.44,1.47
f1_fuel_1995_12_189_0_10,189,1995,oklaunion,coal,ton,1396884.0,16.702,26.55,28.43,1.59
f1_fuel_1995_12_189_0_13,189,1995,san angelo,gas,mcf,8335878.0,1.0070000000000001,1.8,1.8,1.79
f1_fuel_1995_12_189_1_1,189,1995,paint creek,gas,mcf,5762680.0,0.9909999999999999,2.11,2.11,2.13
f1_fuel_1995_12_189_1_4,189,1995,oak creek,gas,mcf,4021415.0,1.002,1.81,1.81,1.79
f1_fuel_1995_12_7_3_1,7,1995,"palo verde 1,2,3",nuclear,kgU,1233.0,0.066705,33198.0,1390.68,0.5
f1_fuel_1995_12_7_3_7,7,1995,west phoenix,oil,bbl,260.0,5.837454,95.4,48.79,16.34
f1_fuel_1995_12_7_3_8,7,1995,west phoenix,gas,mcf,6098744.0,1.018774,1.84,1.82,1.81
f1_fuel_1995_12_134_2_13,134,1995,hayden plant,coal,ton,298653.0,21.162,20.778,20.094,0.982
f1_fuel_1995_12_134_2_14,134,1995,hayden plant,gas,mcf,3246.0,1.087,7.533,7.533,6.931
f1_fuel_1995_12_134_3_1,134,1995,hunter unit no. 1,coal,ton,1356256.0,22.958,21.25,20.78,0.926
f1_fuel_1995_12_134_3_4,134,1995,hunter unit no. 2,coal,ton,954175.0,22.872,21.568,20.78,0.943
f1_fuel_1995_12_134_3_7,134,1995,hunter unit no. 3,coal,ton,1542322.0,22.814,21.34,20.78,0.935
f1_fuel_1995_12_27_3_4,27,1995,killen #2 - cg&e,coal,ton,457876.0,24.282,33.48,32.2,1.395
f1_fuel_1995_12_27_4_1,27,1995,zimmer #1 - total,coal,ton,3611882.0,24.274,24.9,24.21,1.034
f1_fuel_1995_12_27_4_4,27,1995,zimmer #1 - cg&e,coal,ton,1689441.0,24.272,24.9,24.21,1.034
f1_fuel_1995_12_22_0_1,22,1995,coughlin,gas,mcf,7925489.0,1.06,1.98,1.98,1.87
f1_fuel_1995_12_75_0_1,75,1995,"m. l. kapp, ia",coal,ton,476033.0,22.958,30.828,28.87,1.343
f1_fuel_1995_12_75_0_3,75,1995,"m. l. kapp, ia",gas,mcf,117406.0,1.021,2.832,2.832,2.774
f1_fuel_1995_12_75_0_4,75,1995,"dubuque, ia",coal,ton,122032.0,21.895999999999997,31.426,24.71,1.435
f1_fuel_1995_12_75_0_6,75,1995,"dubuque, ia",gas,mcf,16995.0,1.0,2.425,2.425,2.425
f1_fuel_1995_12_75_0_7,75,1995,"lansing, ia",coal,ton,562219.0,17.184,41.775,43.0,2.431
f1_fuel_1995_12_75_0_10,75,1995,"fox lake, mn",coal,ton,17278.0,21.985999999999997,34.25,0.0,1.558
f1_fuel_1995_12_75_0_12,75,1995,"fox lake, mn",gas,mcf,3329261.0,1.0,1.715,1.715,1.715
f1_fuel_1995_12_75_0_13,75,1995,"neal, ia",coal,ton,609955.0,16.978,12.03,11.98,0.709
f1_fuel_1995_12_75_1_1,75,1995,"louisa, ia",coal,ton,108766.0,16.396,17.891,17.832,1.091
f1_fuel_1995_12_75_1_2,75,1995,"louisa, ia",oil,bbl,11.0,5.8126739999999995,40.452,0.0,6.959
f1_fuel_1995_12_75_1_3,75,1995,"louisa, ia",gas,mcf,6067.0,1.026,2.264,2.264,2.207
f1_fuel_1995_12_127_0_1,127,1995,muskingum river,coal,ton,2276721.0,24.105999999999998,46.41,43.98,1.925
f1_fuel_1995_12_127_0_4,127,1995,gavin,coal,ton,6083036.0,22.628,39.42,36.67,1.742
f1_fuel_1995_12_127_0_7,127,1995,amos opco share,coal,ton,754935.0,25.012,39.71,38.65,1.588
f1_fuel_1995_12_127_0_10,127,1995,amos total plant,coal,ton,4457533.0,24.818,40.52,38.57,1.633
f1_fuel_1995_12_127_0_13,127,1995,sporn opco share,coal,ton,1585846.0,24.454,33.71,31.82,1.379
f1_fuel_1995_12_127_0_14,127,1995,sporn opco share,oil,bbl,20363.0,5.730942,33.918,28.9,5.918
f1_fuel_1995_12_127_1_1,127,1995,cardinal-op share,coal,ton,2055611.0,24.364,41.64,41.08,1.709
f1_fuel_1995_12_127_1_4,127,1995,cardinal total plant,coal,ton,4374484.0,24.366,39.43,38.59,1.618
f1_fuel_1995_12_127_1_7,127,1995,sporn total plant,coal,ton,2206630.0,24.454,33.62,31.83,1.375
f1_fuel_1995_12_127_1_8,127,1995,sporn total plant,oil,bbl,28335.0,5.730942,33.92,28.9,5.918
f1_fuel_1995_12_127_1_10,127,1995,mitchell,coal,ton,3296116.0,24.586,35.33,34.66,1.437
f1_fuel_1995_12_39_0_3,39,1995,montville,gas,mcf,1733652.0,1.03,2.511,2.474,2.438
f1_fuel_1995_12_39_0_6,39,1995,devon,gas,mcf,13468921.0,1.01,1.969,1.969,1.955
f1_fuel_1995_12_39_2_1,39,1995,milstone no. 1 & 2,nuclear,gramsU,504938.0,6e-06,0.0,0.0,0.0
f1_fuel_1995_12_39_2_4,39,1995,millstone no. 3,nuclear,gramsU,713219.0,6e-06,0.0,0.0,0.0
f1_fuel_1995_12_39_2_7,39,1995,seabrook no. 1,nuclear,gramsU,54719.0,6e-06,0.0,0.0,0.0
f1_fuel_1995_12_38_0_1,38,1995,connecticut yankee,nuclear,gramsU,639400.0,6e-06,0.0,0.0,0.0
f1_fuel_1995_12_42_0_6,42,1995,f.m. tait,gas,mcf,170453.0,1.02,3.06,3.06,3.004
f1_fuel_1995_12_42_0_10,42,1995,o.h. hutchings,coal,ton,162034.0,24.392,35.26,33.51,1.445
f1_fuel_1995_12_42_0_12,42,1995,o.h. hutchings,gas,mcf,151808.0,1.02,4.2,4.2,4.114
f1_fuel_1995_12_42_0_15,42,1995,o.h. hutchings,gas,mcf,8394.0,1.02,3.54,3.54,3.474
f1_fuel_1995_12_42_1_6,42,1995,yankee st,gas,mcf,61845.0,1.02,3.3,3.3,3.232
f1_fuel_1995_12_42_1_7,42,1995,killen,coal,ton,1520846.0,24.274,33.44,32.25,1.378
f1_fuel_1995_12_42_1_10,42,1995,killen,coal,ton,1062970.0,24.27,33.44,32.28,1.378
f1_fuel_1995_12_42_2_1,42,1995,j.m. stuart,coal,ton,5894250.0,23.112000000000002,34.0,33.39,1.471
f1_fuel_1995_12_42_2_4,42,1995,j.m. stuart,coal,ton,2076576.0,23.118,34.0,33.39,1.471
f1_fuel_1995_12_42_2_7,42,1995,east bend,coal,ton,560340.0,24.898,29.33,28.48,1.178
f1_fuel_1995_12_42_2_10,42,1995,miami fort #7 & #8,coal,ton,893682.0,24.227999999999998,35.7,34.39,1.474
f1_fuel_1995_12_42_2_13,42,1995,w.h. zimmer,coal,ton,1038917.0,24.274,24.92,24.21,1.027
f1_fuel_1995_12_42_3_1,42,1995,w.c. beckjord,coal,ton,388334.0,23.788,39.96,38.4,1.68
f1_fuel_1995_12_42_3_4,42,1995,conesville,coal,ton,200112.0,23.916,45.25,43.67,1.892
f1_fuel_1995_12_173_2_13,173,1995,lake hubbard,gas,mcf,23420801.0,1.027416,2.35,2.35,2.28
f1_fuel_1995_12_54_0_6,54,1995,w.f. wyman unit 4,other,bbl,1689.0,0.150365,16.914,17.123,2.678
f1_fuel_1995_12_54_0_7,54,1995,new haven harbor sta,gas,mcf,172979.0,1.031,2.303,2.303,2.237
f1_fuel_1995_12_55_0_5,55,1995,bartow,gas,mcf,7049201.0,1.037,2.125,2.125,2.05
f1_fuel_1995_12_55_0_8,55,1995,crystal river south,coal,ton,1626420.0,24.982,45.158,45.103,1.808
f1_fuel_1995_12_55_0_11,55,1995,crystal river north,coal,ton,3511792.0,25.112,49.807,49.124,1.983
f1_fuel_1995_12_55_1_8,55,1995,intercession city,gas,mcf,477443.0,1.0410000000000001,2.329,2.329,2.238
f1_fuel_1995_12_55_2_11,55,1995,avon park,gas,mcf,287612.0,1.036,2.111,2.111,2.037
f1_fuel_1995_12_55_2_14,55,1995,higgins,gas,mcf,512944.0,1.036,2.111,2.111,2.037
f1_fuel_1995_12_55_3_8,55,1995,university of fl,gas,mcf,2864460.0,1.036,1.742,1.742,1.682
f1_fuel_1995_12_55_3_9,55,1995,university of fl,oil,bbl,2120.0,5.822166,39.465,25.748,6.778
f1_fuel_1995_12_127_1_13,127,1995,kammer,coal,ton,1857874.0,24.68,22.7,21.07,0.92
f1_fuel_1995_12_31_0_1,31,1995,"conesville 1-3,5,6",coal,ton,2239518.0,23.744,32.794,30.451,1.381
f1_fuel_1995_12_31_0_3,31,1995,"conesville 1-3,5,6",gas,mcf,940760.0,1.02,2.534,2.534,2.484
f1_fuel_1995_12_31_0_4,31,1995,picway,coal,ton,76551.0,22.450000000000003,26.26,23.21,1.17
f1_fuel_1995_12_31_0_7,31,1995,cones. 4,coal,ton,1313072.0,23.916,44.04,42.65,1.841
f1_fuel_1995_12_31_0_10,31,1995,cones. 4 csp shr,coal,ton,594354.0,23.916,45.12,43.75,1.887
f1_fuel_1995_12_62_0_1,62,1995,crist,coal,ton,1599316.0,24.573999999999998,56.837,58.232,2.312
f1_fuel_1995_12_62_0_2,62,1995,crist,gas,mcf,889425.0,1.0,1.63,1.63,1.63
f1_fuel_1995_12_62_0_4,62,1995,smith,coal,ton,1104409.0,23.548,35.625,35.228,1.512
f1_fuel_1995_12_62_0_7,62,1995,scholz,coal,ton,73504.0,24.314,38.585,38.924,1.586
f1_fuel_1995_12_62_0_10,62,1995,daniel,coal,ton,1084012.0,20.69,40.267,40.848,1.946
f1_fuel_1995_12_62_0_13,62,1995,scherer,coal,ton,792770.0,17.264000000000003,28.986,29.488,1.679
f1_fuel_1995_12_64_0_1,64,1995,hardee power,gas,mcf,5677.0,1.042,2.81,2.73,2.7
f1_fuel_1995_12_67_0_1,67,1995,mt tom,coal,ton,365065.0,25.95,47.444,45.829,1.828
f1_fuel_1995_12_74_0_1,74,1995,perry k & w,coal,ton,2550.0,23.278,29.887,26.643,1.316
f1_fuel_1995_12_74_0_3,74,1995,perry k & w,other,,417297683.0,0.1,0.045,0.0,0.447
f1_fuel_1995_12_74_0_4,74,1995,petersburg,coal,ton,4885754.0,22.311999999999998,22.891,22.36,1.026
f1_fuel_1995_12_74_0_7,74,1995,e. w. stout,coal,ton,1293334.0,22.438,26.666,25.642,1.188
f1_fuel_1995_12_74_0_10,74,1995,h. t. pritchard,coal,ton,357108.0,22.253999999999998,27.067,25.431,1.216
f1_fuel_1995_12_74_0_14,74,1995,e. w. stout,gas,mcf,385781.0,1.006,2.15,1.532,2.136
f1_fuel_1995_12_80_0_1,80,1995,murray gill,gas,mcf,3787839.0,0.963,1.65,1.65,1.71
f1_fuel_1995_12_80_0_4,80,1995,gordan evans,gas,mcf,6009541.0,0.9600000000000001,1.6,1.6,1.67
f1_fuel_1995_12_80_0_10,80,1995,la cygne no. 1,coal,ton,775722.0,17.674,14.77,15.31,0.84
f1_fuel_1995_12_80_0_13,80,1995,la cygne no. 2,coal,ton,1566368.0,17.052,12.44,12.56,0.73
f1_fuel_1995_12_80_1_10,80,1995,jeffrey,coal,ton,1450082.0,16.472,18.76,18.71,1.14
f1_fuel_1995_12_87_0_2,87,1995,little gypsy,gas,mcf,37633850.0,1.035,1.979,1.979,1.912
f1_fuel_1995_12_87_0_5,87,1995,ninemile point,gas,mcf,70033889.0,1.035,1.99,1.99,1.923
f1_fuel_1995_12_87_0_8,87,1995,sterlington,gas,mcf,6091379.0,1.035,1.968,1.968,1.902
f1_fuel_1995_12_87_0_11,87,1995,waterford 1 & 2,gas,mcf,23755973.0,1.035,2.308,2.308,2.23
f1_fuel_1995_12_87_1_11,87,1995,waterford 3,nuclear,mwhth,24366881.0,3.4126,1.754,0.0,0.514
f1_fuel_1995_12_87_1_14,87,1995,buras,gas,mcf,38411.0,1.035,4.606,4.606,4.45
f1_fuel_1995_12_98_0_1,98,1995,boswell,coal,ton,3402057.0,17.926000000000002,19.21,19.2,1.07
f1_fuel_1995_12_98_0_4,98,1995,laskin,coal,ton,209287.0,18.352,20.7,18.34,1.13
f1_fuel_1995_12_118_0_1,118,1995,seabr0ok,nuclear,gramsU,484965.0,6e-06,0.0,0.0,0.0
f1_fuel_1995_12_120_0_1,120,1995,black dog,coal,ton,896333.0,17.526,20.28,18.86,1.16
f1_fuel_1995_12_120_0_2,120,1995,black dog,gas,mcf,529426.0,1.013,1.99,1.98,1.97
f1_fuel_1995_12_120_0_4,120,1995,mn valley,coal,ton,53698.0,17.701999999999998,19.85,18.78,1.12
f1_fuel_1995_12_120_0_5,120,1995,mn valley,gas,mcf,42215.0,1.014,1.69,1.67,1.67
f1_fuel_1995_12_120_0_7,120,1995,wilmarth,waste,ton,194116.0,0.005735,8.06,4.02,0.7
f1_fuel_1995_12_120_0_8,120,1995,wilmarth,gas,mcf,15805.0,1.014,2.33,2.31,2.3
f1_fuel_1995_12_120_0_10,120,1995,high bridge,coal,ton,597299.0,17.215999999999998,20.67,19.61,1.2
f1_fuel_1995_12_120_0_11,120,1995,high bridge,gas,mcf,237253.0,1.036,1.64,1.62,1.58
f1_fuel_1995_12_120_0_13,120,1995,riverside,coal,ton,1203716.0,17.68,20.63,19.07,1.17
f1_fuel_1995_12_120_0_14,120,1995,riverside,gas,mcf,40130.0,1.014,2.32,2.29,2.29
f1_fuel_1995_12_120_1_5,120,1995,pathfinder,gas,mcf,127808.0,1.002,1.58,1.57,1.58
f1_fuel_1995_12_120_1_7,120,1995,a s king,coal,ton,1689063.0,18.398,19.4,18.26,1.05
f1_fuel_1995_12_120_1_8,120,1995,a s king,gas,mcf,38377.0,1.019,1.35,1.32,1.32
f1_fuel_1995_12_120_1_9,120,1995,a s king,waste,ton,12868.0,0.008194,17.22,17.03,1.05
f1_fuel_1995_12_120_1_10,120,1995,sherburne county,coal,ton,7458406.0,17.253999999999998,21.17,20.61,1.22
f1_fuel_1995_12_120_2_2,120,1995,granite city,gas,mcf,115358.0,1.0150000000000001,1.46,1.46,1.43
f1_fuel_1995_12_120_2_5,120,1995,key city,gas,mcf,84570.0,1.012,1.86,1.86,1.83
f1_fuel_1995_12_120_2_8,120,1995,monticello,nuclear,gramsU,402051.0,0.12365,56.48,0.0,0.46
f1_fuel_1995_12_132_0_10,132,1995,hoot lake,coal,ton,240606.0,18.642,23.54,23.62,1.263
f1_fuel_1995_12_120_2_14,120,1995,prairie island,nuclear,gramsU,803225.0,0.113697,55.31,0.0,0.49
f1_fuel_1995_12_120_3_2,120,1995,angus anson,gas,mcf,619411.0,1.0,1.47,1.47,1.47
f1_fuel_1995_12_132_0_1,132,1995,coyote,coal,ton,868686.0,13.946,10.81,10.92,0.775
f1_fuel_1995_12_132_0_4,132,1995,big stone,coal,ton,855577.0,12.176,13.82,13.46,1.135
f1_fuel_1995_12_132_0_5,132,1995,big stone,coal,ton,254546.0,18.104,17.28,17.29,0.954
f1_fuel_1995_12_132_0_7,132,1995,big stone,other,ton,23776.0,0.014058,18.93,18.93,0.673
f1_fuel_1995_12_132_0_8,132,1995,big stone,waste,ton,789.0,0.007771,9.64,9.64,0.62
f1_fuel_1995_12_141_0_1,141,1995,boardman,coal,ton,930346.0,17.662,20.662,20.278,1.17
f1_fuel_1995_12_141_0_7,141,1995,beaver,gas,mcf,19233274.0,1.011,1.511,1.511,1.495
f1_fuel_1995_12_141_0_8,141,1995,beaver,oil,bbl,2008.0,5.8212,29.353,26.655,5.049
f1_fuel_1995_12_141_0_10,141,1995,bethel,gas,mcf,14913.0,1.011,3.95,3.95,3.907
f1_fuel_1995_12_141_0_13,141,1995,coyote springs,gas,mcf,1277903.0,1.011,1.545,1.545,1.528
f1_fuel_1995_12_146_0_1,146,1995,schiller,coal,ton,249475.0,25.054,32.082,41.833,1.28
f1_fuel_1995_12_146_0_3,146,1995,schiller,gas,mcf,7957.0,1.0150000000000001,2.528,3.284,2.49
f1_fuel_1995_12_146_0_4,146,1995,merrimack,coal,ton,1075228.0,26.401999999999997,43.864,42.237,1.661
f1_fuel_1995_12_146_0_9,146,1995,newington,gas,mcf,2239820.0,1.014,1.873,1.811,1.847
f1_fuel_1995_12_146_1_1,146,1995,millstone #3,nuclear,gramsU,38367.0,6e-06,0.0,0.0,0.0
f1_fuel_1995_12_146_1_10,146,1995,white lake,oil,bbl,2247.0,5.65929,28.728,25.706,5.076
f1_fuel_1995_12_122_0_1,122,1995,big stone (1),coal,ton,351708.0,12.33,17.653,13.54,1.09
f1_fuel_1995_12_122_0_2,122,1995,big stone (1),coal,ton,99525.0,17.65,13.428,18.01,1.0
f1_fuel_1995_12_122_0_4,122,1995,coyote (1),coal,ton,247421.0,13.948,11.18,10.91,0.83
f1_fuel_1995_12_122_0_7,122,1995,neal #4,coal,ton,218440.0,16.982,12.92,12.49,0.76
f1_fuel_1995_12_122_0_10,122,1995,huron gt,gas,mmbtu,31217.0,1.0,1.74,1.74,1.74
f1_fuel_1995_12_122_0_13,122,1995,yankton new,gas,mmbtu,9816.0,1.0,2.61,2.61,2.61
f1_fuel_1995_12_122_1_10,122,1995,huron ct,gas,mmbtu,171135.0,1.0,1.77,1.77,1.77
f1_fuel_1995_12_150_0_11,150,1995,south whidbey,oil,bbl,4244.0,5.922,30.88,0.0,5.21
f1_fuel_1995_12_150_0_14,150,1995,whitehorn 1,oil,bbl,156.0,5.922,31.59,0.0,5.33
